Name	DESCRIPTION	Control	15c	15c	Control	15an	15a	15an	15a
ENSG00000239823		27	6	0	11	26	17	16	12
ENSG00000265031		2	40	0	34	13	12	5	6
MILR1		74	267	64	206	312	119	106	147
ENSG00000266804		0	0	0	7	0	0	0	0
POLG2		141	417	91	261	543	235	222	207
ATP5MFP4		0	0	0	0	6	0	0	0
DDX5		966	1684	652	1298	3558	1755	1329	1224
CEP95		84	258	50	178	344	132	227	85
SMURF2		119	303	60	116	402	130	205	118
ENSG00000271779		0	0	0	0	0	2	0	0
ENSG00000274483		48	63	31	73	124	83	29	58
MICOS10P2		0	0	0	0	0	0	0	0
ARHGAP27P1-BPTFP1-KPNA2P3		23	25	1	3	47	33	29	17
ENSG00000265298		19	60	0	27	54	36	32	15
ENSG00000265982		34	71	10	40	109	64	0	10
PLEKHM1P1		434	1342	310	841	1725	878	820	703
RNU7-115P		0	0	0	0	10	0	15	0
ENSG00000272400		0	0	0	0	0	0	0	0
LRRC37A3		33	76	16	38	144	120	61	46
ENSG00000265218		0	0	0	0	1	0	0	0
ENSG00000264057		0	25	0	0	1	22	12	0
ENSG00000266155		0	0	1	0	2	0	0	0
ENSG00000265912		2	6	0	2	22	10	22	2
ENSG00000272006		0	0	0	0	0	0	0	4
SLC16A6P1		0	0	0	0	17	0	13	14
AMZ2P1		6	32	22	34	42	43	26	14
GNA13		716	2592	661	1035	4049	1896	1665	1288
ENSG00000266598		2	34	6	30	42	35	51	44
ENSG00000263470		92	262	194	88	543	301	178	121
RGS9		10	111	28	40	68	63	50	30
AXIN2		163	252	52	230	934	586	147	213
CEP112		69	128	50	71	173	10	95	84
PSMD7P1		0	0	0	0	0	0	0	0
APOH		31	25	30	65	105	121	83	64
RNA5SP444		0	2	3	0	58	2	0	0
PRKCA		2229	5733	1733	2616	11053	5291	4370	2954
RN7SL735P		17	32	10	23	78	30	71	62
PRKCA-AS1		14	88	0	84	89	36	18	24
RNU6-928P		0	4	0	0	6	0	0	0
RNA5SP445		0	0	0	10	0	0	11	2
ENSG00000229330		14	74	2	52	41	28	24	0
CACNG1		0	0	0	0	0	0	0	0
HELZ		219	663	234	367	924	471	436	407
RPL36AP48		18	0	0	0	0	0	0	0
HELZ-AS1		0	4	0	2	8	2	7	0
PSMD12		454	736	352	404	918	690	508	581
PITPNC1		381	458	105	440	797	688	351	400
ENSG00000201547		0	0	0	2	0	4	28	12
RN7SL756P		10	47	12	32	64	26	15	10
MIR548AA2		0	12	0	0	0	0	0	0
ENSG00000279917		20	15	10	15	20	10	24	2
ENSG00000279361		20	28	2	2	0	0	10	2
NOL11		114	240	116	215	504	290	152	89
ENSG00000277123		0	4	0	11	0	9	0	0
SNORA38B		195	288	96	148	576	571	219	165
BPTF		583	718	237	547	1431	1000	709	585
ENSG00000266717		0	10	0	8	46	4	2	0
ENSG00000279573		0	24	1	10	38	19	23	0
ENSG00000279880		16	14	0	0	4	22	0	0
RN7SL622P		0	0	0	0	5	15	0	0
C17orf58		83	242	34	110	200	44	86	74
ENSG00000266176		0	4	0	0	33	0	16	2
KPNA2		713	585	155	695	1088	697	266	470
FBXO36P1		0	0	0	0	0	0	0	0
ENSG00000265055		0	12	0	0	0	0	0	0
ENSG00000278219		0	0	0	16	1	0	0	0
LINC00674		32	77	24	63	163	35	72	69
LRRC37A16P		44	133	4	2	28	54	92	45
ENSG00000278730		62	34	25	27	72	30	56	11
ENSG00000274561		18	19	12	0	14	19	4	0
ENSG00000277476		76	54	2	72	182	78	125	80
RDM1P3		8	0	0	0	0	0	0	0
ENSG00000278740		0	0	0	0	0	0	10	0
ENSG00000267731		0	0	0	0	0	0	0	4
ARHGAP27P2		6	6	0	0	24	0	0	0
ENSG00000274712		0	47	6	45	21	2	54	20
ENSG00000265100		10	47	0	0	14	13	2	2
AMZ2		152	336	133	259	677	429	238	164
ARSG		60	365	53	59	291	61	238	102
SLC16A6		10	127	0	6	175	52	110	38
ENSG00000267009		0	48	2	10	9	3	0	0
WIPI1		103	468	64	143	661	230	386	197
MIR635		0	4	0	0	6	15	0	0
PRKAR1A		459	890	368	575	2005	986	916	641
FAM20A		33	17	18	16	70	34	10	98
ABCA8		8	0	0	0	4	0	0	2
ABCA9		0	2	0	0	0	0	0	0
ABCA6		12	0	8	2	0	0	0	0
ABCA10		0	17	4	14	67	0	18	0
ENSG00000278873		0	4	0	0	15	0	0	0
ABCA5		29	405	70	128	267	147	112	138
SNRPGP4		0	0	0	0	0	36	0	0
MAP2K6		151	18	20	142	78	48	21	12
ENSG00000278972		0	0	0	2	0	0	0	0
ENSG00000267194		0	0	0	30	14	2	8	0
LINC01152		0	0	0	0	0	0	0	0
SOX9-AS1		0	0	0	0	0	0	0	0
LINC02097		0	0	0	0	0	0	0	0
SOX9		147	6	18	152	0	24	6	39
LINC00511		455	1161	345	702	3019	1525	823	548
LINC02003		10	0	0	0	0	4	2	0
ENSG00000263680		0	52	0	0	59	28	0	10
RPL32P33		0	0	0	0	0	10	10	0
ENSG00000263893		0	2	0	0	14	0	0	0
SLC39A11		190	872	259	362	970	491	482	400
RN7SKP180		0	0	5	2	0	2	1	1
ENSG00000222545		0	0	0	0	0	0	16	0
ENSG00000252274		0	0	0	16	0	0	0	0
ATG12P1		0	0	4	0	0	12	0	0
POLR3KP2		0	0	0	10	0	0	0	0
SSTR2		0	0	0	22	0	0	5	0
COG1		66	413	121	280	589	311	329	316
VCF1		149	306	108	173	359	233	155	117
MTNAP1		4	24	4	35	67	27	44	19
ENSG00000265010		0	0	0	0	0	0	1	0
CPSF4L		0	6	0	11	2	0	18	6
CDC42EP4		1164	2126	489	1121	2970	1740	1127	1229
SDK2		0	8	0	0	0	0	0	0
LINC02092		8	0	0	0	0	0	0	0
RPL38		1993	3537	1415	2527	6189	3805	2325	2167
ENSG00000246731		26	141	18	64	186	100	68	116
TTYH2		307	1134	297	482	1815	1014	767	674
ENSG00000264272		0	0	0	0	26	0	0	4
DNAI2		0	2	0	4	0	28	12	0
KIF19		0	0	0	0	0	0	0	0
GPRC5C		1206	5705	1207	2376	8399	4106	3646	2641
CD300A		2	0	0	0	0	0	0	0
CD300C		3	0	0	0	26	0	0	0
RAB37		34	2	6	17	42	6	6	0
SLC9A3R1-AS1		0	0	0	0	2	0	0	0
NHERF1		782	1147	428	1073	1755	1720	741	824
NAT9		246	490	106	213	907	358	535	349
TMEM104		243	530	139	321	778	407	311	363
GRIN2C		6	14	0	18	28	12	21	20
FDXR		142	92	38	105	252	96	40	83
HID1		10	4	0	32	8	67	8	2
HID1-AS1		0	0	0	0	0	0	10	0
CDR2L		256	688	177	521	898	622	673	412
MRPL58		141	356	104	248	675	522	206	170
KCTD2		461	775	313	528	1303	829	507	479
ATP5PD		236	628	218	453	1179	853	186	337
ENSG00000270993		24	24	0	0	0	17	23	6
TRIM80P		4	18	42	29	120	108	38	18
SLC16A5		993	3088	909	1938	6701	3836	1850	1899
ENSG00000206713		8	6	0	6	48	22	8	0
ARMC7		128	372	140	197	1018	619	125	390
NT5C		154	353	131	211	522	459	248	244
ENSG00000279035		18	28	14	0	77	20	25	14
JPT1		1400	1790	640	2142	3509	3177	1086	1563
ENSG00000265800		12	14	0	60	15	48	11	25
ENSG00000263786		18	24	8	31	45	46	27	17
SUMO2		522	807	246	658	1049	1000	626	583
NUP85		350	977	194	600	1104	861	623	574
GGA3		313	915	195	871	1593	838	719	471
MRPS7		333	490	149	363	1349	807	336	322
MIF4GD		176	422	97	242	594	326	115	214
MIF4GD-DT		8	125	28	38	47	132	37	30
SLC25A19		100	87	2	149	143	80	76	92
GRB2		1385	3363	1250	2378	5522	3485	2252	2177
RPL36AP7		3	1	0	34	22	2	0	6
ENSG00000265987		0	8	0	0	0	0	0	0
ENSG00000264853		40	20	22	24	36	46	0	34
ENSG00000265342		0	0	0	0	0	0	0	8
TMEM94		824	2377	634	1100	3716	2525	1642	1297
CASKIN2		448	834	233	555	1261	651	581	489
TSEN54		511	809	227	596	1411	679	499	655
LLGL2		1072	2653	652	1519	3437	1721	1403	1344
MYO15B		781	3612	961	1123	5385	2275	2210	1201
RECQL5		268	445	182	385	1041	597	321	372
SMIM5		72	305	47	129	642	235	307	225
SMIM6		32	38	20	12	100	64	68	96
SAP30BP		257	650	203	423	1191	624	431	358
ENSG00000264829		8	0	0	22	4	18	4	18
SAP30BP-AS1		30	14	0	0	4	10	0	0
ITGB4		3434	9429	2379	5578	12565	7645	5159	4922
GALK1		414	873	223	727	1276	774	443	752
H3-3B		3318	5428	1584	4107	9128	5152	3571	3484
UNK		202	548	152	377	703	358	573	352
ENSG00000266980		0	0	6	0	2	0	0	12
UNC13D		391	775	73	551	1026	460	449	424
WBP2		1703	3749	879	2644	5337	3388	2777	2468
TRIM47		851	2289	560	1463	3255	2187	1634	1429
ENSG00000267801		68	147	26	162	168	142	169	105
TRIM65		721	1640	479	984	2373	1447	1204	817
ENSG00000267342		13	10	0	18	93	31	21	0
MRPL38		48	55	12	42	186	116	59	21
ENSG00000267426		10	1	0	0	0	0	0	0
FBF1		8	101	8	51	113	95	48	39
ACOX1		443	1846	502	718	3242	1790	1430	901
TEN1		0	0	0	0	4	2	0	26
TEN1-CDK3		8	53	0	16	50	31	112	75
CDK3		6	13	0	0	26	15	11	0
EVPL		226	240	66	96	285	226	100	129
SRP68		518	854	203	561	1481	789	640	393
ZACN		12	63	15	28	26	20	20	0
GALR2		10	0	0	0	0	0	0	0
EXOC7		388	1206	257	495	2069	962	860	640
ENSG00000279382		3	53	10	10	52	20	8	0
FOXJ1		0	4	6	0	0	0	0	0
RNF157-AS1		0	12	14	31	57	40	2	15
RNF157		324	740	139	458	836	513	382	487
ATP5MGP6		8	0	0	32	0	0	0	0
ATF4P3		0	15	8	0	1	10	4	21
UBALD2		473	985	182	717	1533	962	696	823
QRICH2		8	21	12	4	70	10	0	7
PRPSAP1		226	615	115	457	997	699	440	417
ENSG00000251779		0	0	0	0	0	0	0	0
SPHK1		668	1856	356	741	2466	1548	1036	860
UBE2O		892	1832	594	1306	2873	1452	1002	1133
RPL7P49		0	0	0	0	6	0	24	0
AANAT		0	0	0	0	0	2	1	0
RHBDF2		240	756	113	230	886	699	595	459
CYGB		2	82	10	2	47	12	80	8
PRCD		0	41	24	14	103	2	66	70
ENSG00000267546		0	20	0	36	52	4	0	2
ENSG00000267543		0	21	0	10	2	0	0	0
ENSG00000272386		0	0	0	0	12	0	10	0
SNHG16		198	573	88	223	875	425	386	141
SNORD1B		30	103	6	24	95	91	74	66
ST6GALNAC2		24	64	4	38	97	28	54	25
ST6GALNAC1		0	14	0	34	65	8	0	0
MXRA7		515	1314	311	773	2078	1124	749	615
RNY4P36		3	0	0	0	0	6	0	0
ENSG00000277382		4	15	0	0	12	20	0	12
JMJD6		329	595	222	443	809	429	503	482
ENSG00000274051		0	2	14	0	7	5	0	0
METTL23		104	149	78	175	305	108	159	109
SRSF2		271	281	82	240	466	471	140	210
MFSD11		176	231	40	112	532	277	104	80
RNU6-97P		0	0	0	0	0	0	0	4
LINC02080		0	0	0	0	0	16	0	0
MGAT5B		12	10	2	12	20	7	2	24
ENSG00000280122		0	0	0	0	6	6	0	0
SNHG20		25	164	35	47	139	64	91	61
SEC14L1		997	1855	494	1422	3188	1515	1027	1003
RNU4-47P		0	0	0	0	0	0	0	8
CYCSP40		0	16	0	0	22	0	3	0
SEPTIN9-DT		0	0	1	0	0	0	0	0
SEPTIN9		6012	12874	3279	8024	20553	11914	9966	7842
ENSG00000266998		62	154	10	71	89	67	45	79
MIR4316		0	6	0	0	12	0	0	0
ENSG00000200651		36	10	0	8	9	0	0	2
ENSG00000279801		57	87	14	77	185	94	92	124
ENSG00000267263		4	0	0	0	2	0	0	0
ENSG00000267016		0	41	0	0	16	0	34	2
ENSG00000267506		0	0	10	0	0	0	0	0
ENSG00000278938		0	0	0	0	0	0	0	0
LINC01973		0	0	0	0	0	0	0	0
TNRC6C		66	323	57	147	459	145	160	245
ENSG00000279600		0	0	0	0	18	0	0	0
UBE2V2P2		24	0	0	0	0	0	0	0
ENSG00000204282		0	28	8	62	72	77	24	60
TMC6		1123	2987	643	1478	3432	2040	1865	1790
TMC8		40	278	28	62	106	82	172	140
C17orf99		0	1	0	2	22	16	20	12
EIF5AP2		0	0	0	0	0	0	0	2
SYNGR2		1519	5195	1162	2454	5817	3485	3890	2562
TK1		953	1126	401	1619	1930	1783	634	1018
AFMID		122	236	30	124	301	126	89	132
ENSG00000267624		0	0	0	0	2	0	0	0
BIRC5		895	450	251	1193	1258	1365	489	554
TMEM235		0	0	0	0	2	0	0	0
THA1P		0	18	0	0	0	0	4	0
ENSG00000279886		0	8	0	0	0	0	0	0
LINC01993		0	0	0	4	0	3	0	0
ENSG00000267737		0	0	12	4	10	8	28	0
SOCS3		448	404	91	543	620	597	415	383
SOCS3-DT		34	4	6	32	0	0	0	18
PGS1		351	999	247	413	1085	604	624	369
ENSG00000200063		0	12	0	0	0	7	0	0
DNAH17		0	64	0	35	36	16	68	33
RN7SL454P		2	2	0	2	11	4	1	0
SCAT1		0	0	8	4	16	0	4	0
CYTH1		450	985	284	640	1757	734	859	576
ENSG00000279570		28	0	0	0	8	10	0	2
RNU6-638P		0	0	0	16	0	0	0	0
USP36		646	1478	423	954	1897	1006	883	687
RPL9P29		2	17	0	0	20	0	12	0
TIMP2		1374	3087	885	1936	4696	2791	1859	1873
CEP295NL		62	103	30	92	74	59	34	92
ENSG00000279339		50	139	20	116	190	66	124	95
ENSG00000267491		3	42	0	28	64	31	22	63
LGALS3BP		3909	9036	2099	5281	12047	6764	5378	5101
CANT1		536	1460	268	1010	2370	1520	795	818
C1QTNF1-AS1		4	22	8	4	108	40	10	3
C1QTNF1		211	611	296	266	1166	482	467	339
ENGASE		515	1236	312	734	2058	1508	579	836
RBFOX3		12	54	6	20	22	72	16	34
LINC02078		2	18	14	37	27	21	0	6
ENPP7		10	24	0	61	57	32	14	28
CBX2		679	1109	304	858	1395	1464	626	912
CBX8		163	504	76	251	560	324	363	335
ENSG00000262768		0	0	0	2	4	0	2	0
LINC01977		0	55	4	0	0	0	16	28
CBX4		389	1211	303	548	1416	973	828	611
LINC01979		48	182	1	120	164	95	80	46
LINC01978		85	166	48	73	164	43	97	75
TBC1D16		2823	6801	2182	4190	12356	7145	4193	4016
ENSG00000275516		0	0	0	3	16	0	0	2
ENSG00000262172		14	16	16	8	76	23	52	48
ENSG00000261978		2	30	0	0	34	0	16	14
CCDC40		91	219	56	64	380	82	133	71
GAA		515	1880	458	716	2817	1512	1238	938
EIF4A3		619	1083	328	748	2191	1178	821	565
ENSG00000279259		51	20	0	8	28	14	28	20
ENSG00000275479		0	0	0	0	0	0	0	0
CARD14		36	150	40	81	114	144	79	92
ENSG00000262580		96	128	46	48	245	189	84	83
SGSH		585	1397	350	666	1791	961	587	775
SLC26A11		201	564	173	403	889	376	415	519
RNF213		7412	17015	4173	10027	24640	14748	9444	9889
ENSG00000262979		8	10	0	16	0	28	18	8
ENSG00000276863		0	12	0	0	4	0	0	4
ENSG00000280248		42	60	13	39	46	16	0	17
RNF213-AS1		56	146	30	162	118	103	49	150
ENDOV		108	395	42	169	448	338	158	186
MIR4730		6	3	0	0	6	0	0	0
ENSG00000260369		0	27	0	0	14	0	0	0
NPTX1		0	0	0	0	0	1	0	0
RPTOR		631	1659	364	847	3080	1309	1300	859
RPL31P7		0	0	0	0	0	0	0	0
ENSG00000262833		20	28	0	6	80	55	26	4
ENSG00000262313		0	6	0	16	9	14	16	14
ENSG00000262662		8	10	0	0	0	1	5	6
ENSG00000261924		2	101	24	64	122	0	63	27
CHMP6		140	475	104	227	721	557	261	304
ENSG00000280351		40	91	5	92	185	121	107	37
ENSG00000262873		0	14	0	0	8	12	4	4
ENSG00000262098		0	0	0	0	0	6	12	0
BAIAP2-DT		427	792	216	571	952	513	476	469
BAIAP2		525	1367	190	762	1603	1032	632	744
AATK		0	16	7	6	74	14	0	26
MIR657		0	0	0	0	0	0	0	0
MIR3065		0	0	0	0	0	0	0	0
PVALEF		6	0	0	0	17	0	0	0
CEP131		300	735	178	366	881	479	439	421
ENSG00000262115		0	7	0	0	8	5	10	14
TEPSIN		134	208	36	166	268	144	185	85
ENSG00000260005		0	49	2	0	52	4	20	4
NDUFAF8		373	363	246	523	847	437	363	322
SLC38A10		1391	3325	1037	2171	4750	2998	2093	1853
ENSG00000279187		31	66	48	106	80	14	59	42
LINC00482		22	67	6	74	46	40	34	32
TMEM105		5	1	0	42	10	28	7	0
ENSG00000275542		0	18	0	30	24	0	26	30
ENSG00000275966		56	53	39	51	190	44	125	17
ENSG00000263154		0	0	0	0	0	0	16	0
LINC03048		0	18	0	8	0	0	0	0
ENSG00000274833		14	0	0	0	26	0	0	0
ENSG00000262877		38	112	0	69	160	94	122	76
BAHCC1		928	3405	963	1569	5072	2195	2141	1630
ENSG00000279692		72	37	4	25	46	6	4	12
MIR4740		6	0	0	4	12	12	10	0
MIR3186		0	0	0	0	0	2	20	0
LINC01971		0	0	0	0	2	0	0	0
ACTG1		5525	14564	3806	7261	22995	12321	9347	7471
ENSG00000229947		0	0	0	0	0	6	0	0
ENSG00000229848		6	7	0	2	20	4	0	0
FSCN2		24	54	6	0	20	42	10	12
FAAP100		439	1009	353	587	1777	871	650	623
NPLOC4		1807	4502	1332	2553	6599	4080	2435	2582
ENSG00000207021		12	10	0	8	42	0	0	20
TSPAN10		14	6	6	18	106	49	64	4
PDE6G		0	0	2	0	8	0	0	4
OXLD1		171	518	100	133	517	307	224	256
CCDC137		399	751	295	504	1553	840	620	460
ENSG00000263853		0	0	2	0	2	0	0	0
ARL16		230	559	176	318	848	544	304	289
HGS		969	2441	491	1101	3447	1966	1624	1277
ENSG00000262049		15	122	36	32	59	38	28	24
MRPL12		368	407	176	290	724	434	353	270
SLC25A10		533	953	322	780	1338	847	658	522
GCGR		40	137	50	75	209	39	104	65
MCRIP1		279	491	126	238	828	670	339	296
PPP1R27		8	12	11	28	68	13	10	1
P4HB		3954	12422	2625	6233	15865	9203	8605	6547
ENSG00000278876		2	42	10	30	2	9	13	23
ARHGDIA		1528	2850	771	1404	3949	2722	1569	1491
ENSG00000263731		36	84	21	85	168	165	41	19
ALYREF		790	1176	312	904	1757	1462	793	625
ANAPC11		1307	2696	863	1833	4267	2500	1810	1506
PCYT2		908	1690	415	914	2551	1812	726	1164
SIRT7		617	1588	321	950	2393	1523	1008	1077
MAFG		859	2768	699	1176	3556	2354	1431	1285
MAFG-AS1		6	32	0	8	14	29	15	1
MILIP		163	248	78	159	514	306	165	224
PYCR1		0	28	0	0	30	8	0	8
MYADML2		0	0	0	0	0	25	0	0
ENSG00000235296		0	0	0	0	0	0	6	0
NOTUM		2	1	0	7	30	1	14	2
ASPSCR1		498	991	392	609	1405	952	781	536
CENPX		858	1276	464	873	1915	1570	963	883
LRRC45		197	422	111	368	708	796	233	243
ENSG00000275682		0	3	0	2	13	0	0	0
RAC3		262	378	119	289	678	337	200	248
DCXR		570	1029	289	565	1279	754	542	555
ENSG00000279372		0	0	0	4	10	0	0	0
DCXR-DT		0	0	0	0	1	0	0	0
RFNG		219	832	94	356	808	509	318	322
GPS1		822	1667	578	1094	2521	1335	934	1054
DUS1L		1095	3088	792	1751	4419	2328	1809	1926
FASN		15346	21222	5762	23687	29432	21654	10870	16047
CCDC57		577	1162	234	738	1578	1118	682	1021
ENSG00000265678		14	8	0	12	40	0	12	17
ENSG00000266654		0	4	14	0	0	27	6	0
ENSG00000264548		0	33	6	10	7	86	9	21
SLC16A3		2877	7037	1556	4720	9045	4915	4445	3713
CSNK1D		1451	4164	1204	2652	6412	3562	2800	2283
ENSG00000275888		29	19	14	83	37	61	18	32
ENSG00000280407		60	52	19	44	53	93	26	56
LINC01970		12	11	0	22	1	0	0	1
ENSG00000260563		14	12	0	27	38	32	64	46
CD7		5	2	0	46	14	0	50	7
SECTM1		6	13	0	36	31	30	4	2
TEX19		2	0	0	0	0	0	0	0
UTS2R		0	4	0	0	0	0	0	12
ENSG00000260011		6	6	0	0	14	0	0	0
OGFOD3		333	493	202	471	1463	917	524	489
ENSG00000264812		0	0	0	0	0	2	16	0
ENSG00000201239		0	0	0	0	0	0	0	4
HEXD		131	438	84	290	613	435	309	210
HEXD-IT1		0	30	17	2	4	40	0	18
CYBC1		716	1350	431	1004	2236	1343	831	668
NARF-AS2		0	6	0	14	0	0	0	0
NARF		414	597	168	553	1090	616	565	330
ENSG00000279744		64	92	8	42	92	14	68	22
NARF-AS1		2	10	0	2	0	0	0	6
NARF-IT1		0	5	0	39	3	0	0	4
FOXK2		942	2139	454	1073	2714	1945	1508	987
ENSG00000265136		0	37	2	7	10	0	57	20
ENSG00000262652		0	2	0	37	30	14	2	0
ENSG00000262147		10	6	0	0	0	0	0	0
WDR45B		622	1343	489	790	2783	1287	811	820
ENSG00000279613		0	22	0	0	0	0	4	0
RAB40B		405	1061	274	484	1348	622	485	450
MIR4525		6	0	1	0	0	14	0	0
ENSG00000263063		2	0	0	0	16	0	0	4
FN3KRP		389	526	280	443	963	657	392	492
ENSG00000263321		0	15	0	6	0	0	0	0
FN3K		87	94	26	95	213	103	48	48
TBCD		441	918	205	820	1269	938	657	670
ENSG00000265461		0	9	0	0	0	0	0	0
ENSG00000263098		0	8	0	1	10	0	0	0
ZNF750		32	122	0	38	70	117	36	55
ENSG00000262663		2	28	0	0	36	0	7	16
B3GNTL1		25	60	6	89	90	60	29	36
ENSG00000262339		0	0	0	0	2	0	0	0
METRNL		92	313	120	211	373	362	270	313
ENSG00000274370		0	0	0	0	0	1	0	0
ENSG00000261888		4	0	0	6	0	12	8	16
ENSG00000279143		0	0	0	0	0	0	0	0
ENSG00000262094		0	0	0	0	0	0	0	0
RPL23AP87		0	0	0	0	1	0	0	0
ROCK1P1		6	7	0	0	26	0	22	12
MIR8078		0	11	0	12	1	0	0	0
USP14		664	1130	395	820	1836	1071	893	602
THOC1		70	190	52	96	241	83	84	124
THOC1-DT		0	0	0	2	44	2	29	0
COLEC12		0	0	0	0	0	0	0	0
RN7SKP146		0	0	0	2	0	0	0	0
CLUL1		0	0	0	0	0	0	0	0
TYMSOS		9	23	0	12	56	15	0	0
ENSG00000266456		0	0	0	0	8	0	0	4
ENSG00000263727		1	0	0	0	0	0	0	0
TYMS		212	171	47	317	271	372	124	192
ENOSF1		317	538	176	677	846	575	482	362
ENSG00000265490		0	0	0	0	0	2	0	0
YES1		744	1384	336	1003	2040	1393	1078	1041
ENSG00000266171		0	0	14	39	24	46	3	10
ENSG00000264635		11	47	12	6	40	36	0	17
RNU1-109P		0	2	2	6	0	0	0	0
ENSG00000273355		0	12	8	0	9	0	4	0
ENSG00000265179		0	0	0	0	0	0	0	0
ADCYAP1		0	0	0	0	0	0	0	0
LINC01904		0	0	0	0	0	0	0	0
ENSG00000263551		0	0	0	0	0	0	0	0
SLC25A3P3		0	0	0	0	0	0	0	0
LINC00470		12	2	0	0	0	0	0	0
RN7SKP72		0	1	0	0	0	0	0	0
ENSG00000263396		0	0	0	0	0	0	0	0
ENSG00000265417		0	0	0	10	0	0	0	0
ENSG00000266602		32	29	2	41	167	64	44	2
ENSG00000266450		0	0	11	0	4	0	0	0
ENSG00000264080		0	0	0	0	26	2	0	0
ENSG00000263745		0	0	0	0	0	0	0	14
AIDAP3		14	0	0	1	0	0	0	0
METTL4		96	143	23	113	329	72	54	44
ENSG00000238575		0	10	0	0	0	0	0	0
ENSG00000266783		10	20	0	6	0	0	0	0
ENSG00000264150		0	0	0	0	0	0	0	0
NDC80		214	273	46	338	202	268	83	139
KATNBL1P3		0	0	0	0	22	2	0	10
CBX3P2		0	30	0	0	24	26	8	2
SMCHD1		794	2016	445	837	2723	1194	1319	878
ENSG00000207034		4	0	4	2	2	0	4	22
EMILIN2		6	96	24	28	36	34	45	24
LPIN2		988	3120	686	1651	3680	1835	2092	1600
ENSG00000272625		0	4	18	0	2	14	4	0
CHORDC1P4		16	84	34	56	26	42	30	29
ENSG00000265907		0	40	0	4	8	0	0	0
ENSG00000266397		2	0	0	12	0	2	8	19
SNRPCP4		12	0	0	54	24	38	40	16
ENSG00000277447		0	0	0	0	0	1	0	0
MYOM1		0	4	8	27	58	21	36	12
ENSG00000265399		3	2	4	40	18	29	17	0
MYL12A		1482	3647	913	2125	4855	2545	2457	1994
MYL12-AS1		6	0	0	0	14	26	10	0
MYL12B		979	1883	601	1149	3547	1998	1299	1038
TGIF1		466	1462	327	813	2335	1223	1289	870
BOD1P1		0	0	0	0	34	0	0	2
GAPLINC		0	0	0	1	0	0	0	14
DLGAP1		0	10	0	22	32	4	0	2
RN7SL39P		0	0	0	0	0	0	0	0
ENSG00000266373		2	0	0	0	19	18	0	0
DLGAP1-AS1		55	121	28	33	143	44	61	111
DLGAP1-AS2		74	156	29	99	176	180	84	31
ENSG00000266401		6	0	0	24	3	0	0	3
LINC00526		33	0	0	0	35	0	0	0
LINC00667		6	175	22	83	187	76	88	48
ZBTB14		22	84	73	34	182	90	51	62
TMEM200C		0	0	0	0	0	0	0	0
L3MBTL4		20	104	42	20	108	36	40	98
ENSG00000265487		0	0	0	0	0	0	6	0
ENSG00000266846		0	0	0	1	0	0	0	4
L3MBTL4-AS1		0	18	0	0	0	12	0	0
ENSG00000279885		0	5	0	0	76	18	30	2
RPL6P27		349	875	157	572	1706	1046	334	441
ARHGAP28		0	0	0	2	16	0	0	0
LINC00668		0	0	0	0	0	0	0	0
LAMA1		0	0	0	0	0	0	14	0
PTPRM		693	1570	290	726	2781	1160	1417	944
ENSG00000266767		0	0	6	6	38	0	3	2
ENSG00000264596		15	20	0	16	0	8	4	0
ENSG00000263827		0	0	0	0	28	0	0	2
ENSG00000199856		0	4	0	0	0	0	0	0
ENSG00000273368		0	32	6	0	30	0	14	0
ENSG00000266149		0	0	0	1	0	6	21	0
ENSG00000265413		20	2	31	12	38	2	24	4
COP1P1		0	0	0	0	8	0	0	0
RAB12		347	772	225	388	1321	871	433	449
ENSG00000266708		0	4	0	0	0	6	2	0
GACAT2		42	4	0	0	0	25	8	0
MTCL1		973	1081	428	1068	2140	1320	773	898
ENSG00000252319		0	0	0	0	0	0	0	0
ENSG00000272788		12	20	0	11	4	4	6	10
NDUFV2		123	219	7	136	159	155	136	121
ENSG00000263847		174	114	10	112	185	50	86	59
NDUFV2-AS1		34	28	2	13	58	14	47	0
ANKRD12		544	674	200	332	773	488	502	382
ENSG00000200883		0	8	0	0	0	0	0	0
ENSG00000273284		44	9	0	24	2	20	18	0
TWSG1-DT		0	0	0	0	0	0	0	0
TWSG1		335	670	180	259	852	519	358	366
RALBP1		392	1119	291	584	1662	1179	638	535
ENSG00000266805		8	0	0	0	0	0	0	6
RNU2-27P		26	24	2	22	36	26	0	0
ENSG00000273352		15	16	0	4	54	0	0	0
PPP4R1		287	967	214	430	977	778	530	486
ENSG00000266541		0	38	0	21	30	51	24	26
KRT18P8		4	17	0	41	15	2	4	2
RAB31		8	8	2	16	0	30	10	8
ENSG00000266891		0	0	0	0	0	0	0	0
ZNF415P1		0	0	0	0	0	0	0	0
RN7SL862P		0	0	0	0	0	0	0	0
TXNDC2		0	0	0	0	0	0	1	0
ENSG00000272799		0	0	0	2	0	0	0	0
VAPA		1489	2515	620	1846	4676	2364	1996	1529
RNA5SP450		1	1	0	2	8	0	0	0
NAPG		228	665	178	272	943	500	461	324
MIX23P1		0	0	0	2	0	0	0	0
PIEZO2		158	505	215	313	1499	526	491	367
ENSG00000264843		0	13	0	0	2	0	0	0
KIAA0895LP1		6	10	0	18	20	0	16	0
ENSG00000263952		0	0	0	0	3	0	2	10
ENSG00000267051		0	0	0	0	0	0	0	0
ENSG00000273119		0	0	0	0	0	0	0	0
GNAL		18	4	10	1	87	2	29	0
